"","date","level","name","classification","i_cases"
"1720",2023-01-02,"Department","CORDILLERA","TOTAL",1
"1721",2023-01-06,"Department","PARAGUARI","SOSPECHOSO",1
"1722",2023-01-06,"Department","PARAGUARI","CONFIRMADO",6
"1723",2023-01-06,"Department","PARAGUARI","PROBABLE",0
"1724",2023-01-06,"Department","PARAGUARI","TOTAL",7
"1725",2023-01-16,"Department","CANINDEYU","SOSPECHOSO",5
"1726",2023-01-16,"Department","CANINDEYU","CONFIRMADO",1
"1727",2023-01-16,"Department","CANINDEYU","PROBABLE",0
"1728",2023-01-16,"Department","CANINDEYU","TOTAL",6
"1729",2023-01-03,"Department","MISIONES","SOSPECHOSO",3
"1730",2023-01-03,"Department","MISIONES","CONFIRMADO",0
"1731",2023-01-03,"Department","MISIONES","PROBABLE",0
"1732",2023-01-03,"Department","MISIONES","TOTAL",3
"1733",2023-01-18,"Department","NEEMBUCU","SOSPECHOSO",4
"1734",2023-01-18,"Department","NEEMBUCU","CONFIRMADO",1
"1735",2023-01-18,"Department","NEEMBUCU","PROBABLE",0
"1736",2023-01-18,"Department","NEEMBUCU","TOTAL",5
"1737",2023-01-19,"Department","PARAGUARI","SOSPECHOSO",6
"1738",2023-01-19,"Department","PARAGUARI","CONFIRMADO",7
"1739",2023-01-19,"Department","PARAGUARI","PROBABLE",0
"1740",2023-01-19,"Department","PARAGUARI","TOTAL",13
"1741",2023-01-01,"Department","CORDILLERA","SOSPECHOSO",2
"1742",2023-01-01,"Department","CORDILLERA","CONFIRMADO",2
"1743",2023-01-01,"Department","CORDILLERA","PROBABLE",0
"1744",2023-01-01,"Department","CORDILLERA","TOTAL",4
"1745",2023-01-30,"Department","ITAPUA","SOSPECHOSO",2
"1746",2023-01-30,"Department","ITAPUA","CONFIRMADO",7
"1747",2023-01-30,"Department","ITAPUA","PROBABLE",0
"1748",2023-01-30,"Department","ITAPUA","TOTAL",9
"1749",2023-01-23,"Department","MISIONES","SOSPECHOSO",7
"1750",2023-01-23,"Department","MISIONES","CONFIRMADO",1
"1751",2023-01-23,"Department","MISIONES","PROBABLE",0
"1752",2023-01-23,"Department","MISIONES","TOTAL",8
"1753",2023-01-26,"Department","MISIONES","SOSPECHOSO",4
"1754",2023-01-26,"Department","MISIONES","CONFIRMADO",1
"1755",2023-01-26,"Department","MISIONES","PROBABLE",0
"1756",2023-01-26,"Department","MISIONES","TOTAL",5
"1757",2023-01-12,"Department","MISIONES","SOSPECHOSO",3
"1758",2023-01-12,"Department","MISIONES","CONFIRMADO",0
"1759",2023-01-12,"Department","MISIONES","PROBABLE",0
"1760",2023-01-12,"Department","MISIONES","TOTAL",3
"1761",2023-01-09,"Department","PARAGUARI","SOSPECHOSO",5
"1762",2023-01-09,"Department","PARAGUARI","CONFIRMADO",8
"1763",2023-01-09,"Department","PARAGUARI","PROBABLE",0
"1764",2023-01-09,"Department","PARAGUARI","TOTAL",13
"1765",2023-01-24,"Department","MISIONES","SOSPECHOSO",5
"1766",2023-01-24,"Department","MISIONES","CONFIRMADO",2
"1767",2023-01-24,"Department","MISIONES","PROBABLE",0
"1768",2023-01-24,"Department","MISIONES","TOTAL",7
"1769",2023-01-07,"Department","MISIONES","SOSPECHOSO",4
"1770",2023-01-07,"Department","MISIONES","CONFIRMADO",0
"1771",2023-01-07,"Department","MISIONES","PROBABLE",0
"1772",2023-01-07,"Department","MISIONES","TOTAL",4
"1773",2023-01-17,"Department","CAAGUAZU","SOSPECHOSO",2
"1774",2023-01-17,"Department","CAAGUAZU","CONFIRMADO",6
"1775",2023-01-17,"Department","CAAGUAZU","PROBABLE",0
"1776",2023-01-17,"Department","CAAGUAZU","TOTAL",8
"1777",2023-01-05,"Department","CAAGUAZU","SOSPECHOSO",1
"1778",2023-01-05,"Department","CAAGUAZU","CONFIRMADO",0
"1779",2023-01-05,"Department","CAAGUAZU","PROBABLE",0
"1780",2023-01-05,"Department","CAAGUAZU","TOTAL",1
"1781",2023-01-26,"Department","NEEMBUCU","SOSPECHOSO",1
"1782",2023-01-26,"Department","NEEMBUCU","CONFIRMADO",0
"1783",2023-01-26,"Department","NEEMBUCU","PROBABLE",0
"1784",2023-01-26,"Department","NEEMBUCU","TOTAL",1
"1785",2023-02-02,"Department","CORDILLERA","SOSPECHOSO",5
"1786",2023-02-02,"Department","CORDILLERA","CONFIRMADO",30
"1787",2023-02-02,"Department","CORDILLERA","PROBABLE",0
"1788",2023-02-02,"Department","CORDILLERA","TOTAL",35
"1789",2023-02-01,"Department","BOQUERON","SOSPECHOSO",1
"1790",2023-02-01,"Department","BOQUERON","CONFIRMADO",4
"1791",2023-02-01,"Department","BOQUERON","PROBABLE",0
"1792",2023-02-01,"Department","BOQUERON","TOTAL",5
"1793",2023-02-01,"Department","AMAMBAY","SOSPECHOSO",1
"1794",2023-02-01,"Department","AMAMBAY","CONFIRMADO",8
"1795",2023-02-01,"Department","AMAMBAY","PROBABLE",0
"1796",2023-02-01,"Department","AMAMBAY","TOTAL",9
"1797",2023-01-18,"Department","ITAPUA","SOSPECHOSO",1
"1798",2023-01-18,"Department","ITAPUA","CONFIRMADO",0
"1799",2023-01-18,"Department","ITAPUA","PROBABLE",0
"1800",2023-01-18,"Department","ITAPUA","TOTAL",1
"1801",2023-01-01,"Department","PTE HAYES","SOSPECHOSO",3
"1802",2023-01-01,"Department","PTE HAYES","CONFIRMADO",0
"1803",2023-01-01,"Department","PTE HAYES","PROBABLE",0
"1804",2023-01-01,"Department","PTE HAYES","TOTAL",3
"1805",2023-01-23,"Department","ALTO PARANA","SOSPECHOSO",1
"1806",2023-01-23,"Department","ALTO PARANA","CONFIRMADO",4
"1807",2023-01-23,"Department","ALTO PARANA","PROBABLE",0
"1808",2023-01-23,"Department","ALTO PARANA","TOTAL",5
"1809",2023-02-04,"Department","NEEMBUCU","SOSPECHOSO",2
"1810",2023-02-04,"Department","NEEMBUCU","CONFIRMADO",4
"1811",2023-02-04,"Department","NEEMBUCU","PROBABLE",0
"1812",2023-02-04,"Department","NEEMBUCU","TOTAL",6
"1813",2023-01-04,"Department","CAAGUAZU","SOSPECHOSO",2
"1814",2023-01-04,"Department","CAAGUAZU","CONFIRMADO",2
"1815",2023-01-04,"Department","CAAGUAZU","PROBABLE",0
"1816",2023-01-04,"Department","CAAGUAZU","TOTAL",4
"1817",2023-01-12,"Department","CAAGUAZU","SOSPECHOSO",3
"1818",2023-01-12,"Department","CAAGUAZU","CONFIRMADO",1
"1819",2023-01-12,"Department","CAAGUAZU","PROBABLE",0
"1820",2023-01-12,"Department","CAAGUAZU","TOTAL",4
"1821",2023-01-21,"Department","ITAPUA","SOSPECHOSO",3
"1822",2023-01-21,"Department","ITAPUA","CONFIRMADO",1
"1823",2023-01-21,"Department","ITAPUA","PROBABLE",0
"1824",2023-01-21,"Department","ITAPUA","TOTAL",4
"1825",2023-01-14,"Department","BOQUERON","SOSPECHOSO",1
"1826",2023-01-14,"Department","BOQUERON","CONFIRMADO",0
"1827",2023-01-14,"Department","BOQUERON","PROBABLE",0
"1828",2023-01-14,"Department","BOQUERON","TOTAL",1
"1829",2023-01-04,"Department","PARAGUARI","SOSPECHOSO",2
"1830",2023-01-04,"Department","PARAGUARI","CONFIRMADO",2
"1831",2023-01-04,"Department","PARAGUARI","PROBABLE",0
"1832",2023-01-04,"Department","PARAGUARI","TOTAL",4
"1833",2023-01-25,"Department","MISIONES","SOSPECHOSO",6
"1834",2023-01-25,"Department","MISIONES","CONFIRMADO",0
"1835",2023-01-25,"Department","MISIONES","PROBABLE",0
"1836",2023-01-25,"Department","MISIONES","TOTAL",6
"1837",2023-01-11,"Department","PTE HAYES","SOSPECHOSO",3
"1838",2023-01-11,"Department","PTE HAYES","CONFIRMADO",4
"1839",2023-01-11,"Department","PTE HAYES","PROBABLE",0
"1840",2023-01-11,"Department","PTE HAYES","TOTAL",7
"1841",2023-01-24,"Department","ALTO PARAGUAY","SOSPECHOSO",3
"1842",2023-01-24,"Department","ALTO PARAGUAY","CONFIRMADO",0
"1843",2023-01-24,"Department","ALTO PARAGUAY","PROBABLE",0
"1844",2023-01-24,"Department","ALTO PARAGUAY","TOTAL",3
"1845",2023-01-26,"Department","CAAZAPA","SOSPECHOSO",1
"1846",2023-01-26,"Department","CAAZAPA","CONFIRMADO",0
"1847",2023-01-26,"Department","CAAZAPA","PROBABLE",0
"1848",2023-01-26,"Department","CAAZAPA","TOTAL",1
"1849",2023-01-21,"Department","ALTO PARAGUAY","SOSPECHOSO",1
"1850",2023-01-21,"Department","ALTO PARAGUAY","CONFIRMADO",0
"1851",2023-01-21,"Department","ALTO PARAGUAY","PROBABLE",0
"1852",2023-01-21,"Department","ALTO PARAGUAY","TOTAL",1
"1853",2023-01-02,"Department","PTE HAYES","SOSPECHOSO",2
"1854",2023-01-02,"Department","PTE HAYES","CONFIRMADO",3
"1855",2023-01-02,"Department","PTE HAYES","PROBABLE",0
"1856",2023-01-02,"Department","PTE HAYES","TOTAL",5
"1857",2023-01-09,"Department","NEEMBUCU","SOSPECHOSO",1
"1858",2023-01-09,"Department","NEEMBUCU","CONFIRMADO",1
"1859",2023-01-09,"Department","NEEMBUCU","PROBABLE",0
"1860",2023-01-09,"Department","NEEMBUCU","TOTAL",2
"1861",2023-02-04,"Department","CONCEPCION","SOSPECHOSO",1
"1862",2023-02-04,"Department","CONCEPCION","CONFIRMADO",9
"1863",2023-02-04,"Department","CONCEPCION","PROBABLE",0
"1864",2023-02-04,"Department","CONCEPCION","TOTAL",10
"1865",2023-02-01,"Department","CONCEPCION","SOSPECHOSO",3
"1866",2023-02-01,"Department","CONCEPCION","CONFIRMADO",3
"1867",2023-02-01,"Department","CONCEPCION","PROBABLE",0
"1868",2023-02-01,"Department","CONCEPCION","TOTAL",6
"1869",2023-01-21,"Department","CONCEPCION","SOSPECHOSO",2
"1870",2023-01-21,"Department","CONCEPCION","CONFIRMADO",5
"1871",2023-01-21,"Department","CONCEPCION","PROBABLE",0
"1872",2023-01-21,"Department","CONCEPCION","TOTAL",7
"1873",2023-01-19,"Department","ITAPUA","SOSPECHOSO",1
"1874",2023-01-19,"Department","ITAPUA","CONFIRMADO",5
"1875",2023-01-19,"Department","ITAPUA","PROBABLE",0
"1876",2023-01-19,"Department","ITAPUA","TOTAL",6
"1877",2023-01-23,"Department","ITAPUA","SOSPECHOSO",2
"1878",2023-01-23,"Department","ITAPUA","CONFIRMADO",1
"1879",2023-01-23,"Department","ITAPUA","PROBABLE",0
"1880",2023-01-23,"Department","ITAPUA","TOTAL",3
"1881",2023-01-11,"Department","ALTO PARAGUAY","SOSPECHOSO",2
"1882",2023-01-11,"Department","ALTO PARAGUAY","CONFIRMADO",0
"1883",2023-01-11,"Department","ALTO PARAGUAY","PROBABLE",0
"1884",2023-01-11,"Department","ALTO PARAGUAY","TOTAL",2
"1885",2023-01-18,"Department","CANINDEYU","SOSPECHOSO",2
"1886",2023-01-18,"Department","CANINDEYU","CONFIRMADO",0
"1887",2023-01-18,"Department","CANINDEYU","PROBABLE",0
"1888",2023-01-18,"Department","CANINDEYU","TOTAL",2
"1889",2023-01-15,"Department","ALTO PARANA","SOSPECHOSO",1
"1890",2023-01-15,"Department","ALTO PARANA","CONFIRMADO",2
"1891",2023-01-15,"Department","ALTO PARANA","PROBABLE",0
"1892",2023-01-15,"Department","ALTO PARANA","TOTAL",3
"1893",2023-01-21,"Department","BOQUERON","SOSPECHOSO",1
"1894",2023-01-21,"Department","BOQUERON","CONFIRMADO",0
"1895",2023-01-21,"Department","BOQUERON","PROBABLE",0
"1896",2023-01-21,"Department","BOQUERON","TOTAL",1
"1897",2023-01-01,"Department","NEEMBUCU","SOSPECHOSO",1
"1898",2023-01-01,"Department","NEEMBUCU","CONFIRMADO",0
"1899",2023-01-01,"Department","NEEMBUCU","PROBABLE",0
"1900",2023-01-01,"Department","NEEMBUCU","TOTAL",1
"1901",2023-01-29,"Department","NEEMBUCU","SOSPECHOSO",2
"1902",2023-01-29,"Department","NEEMBUCU","CONFIRMADO",2
"1903",2023-01-29,"Department","NEEMBUCU","PROBABLE",0
"1904",2023-01-29,"Department","NEEMBUCU","TOTAL",4
"1905",2023-01-13,"Department","CAAGUAZU","SOSPECHOSO",1
"1906",2023-01-13,"Department","CAAGUAZU","CONFIRMADO",2
"1907",2023-01-13,"Department","CAAGUAZU","PROBABLE",0
"1908",2023-01-13,"Department","CAAGUAZU","TOTAL",3
"1909",2023-01-13,"Department","ITAPUA","SOSPECHOSO",1
"1910",2023-01-13,"Department","ITAPUA","CONFIRMADO",1
"1911",2023-01-13,"Department","ITAPUA","PROBABLE",0
"1912",2023-01-13,"Department","ITAPUA","TOTAL",2
"1913",2023-01-25,"Department","ITAPUA","SOSPECHOSO",3
"1914",2023-01-25,"Department","ITAPUA","CONFIRMADO",3
"1915",2023-01-25,"Department","ITAPUA","PROBABLE",0
"1916",2023-01-25,"Department","ITAPUA","TOTAL",6
"1917",2023-01-14,"Department","CAAZAPA","SOSPECHOSO",2
"1918",2023-01-14,"Department","CAAZAPA","CONFIRMADO",0
"1919",2023-01-14,"Department","CAAZAPA","PROBABLE",0
"1920",2023-01-14,"Department","CAAZAPA","TOTAL",2
"1921",2023-01-02,"Department","ALTO PARANA","SOSPECHOSO",1
"1922",2023-01-02,"Department","ALTO PARANA","CONFIRMADO",0
"1923",2023-01-02,"Department","ALTO PARANA","PROBABLE",0
"1924",2023-01-02,"Department","ALTO PARANA","TOTAL",1
"1925",2023-01-28,"Department","BOQUERON","SOSPECHOSO",1
"1926",2023-01-28,"Department","BOQUERON","CONFIRMADO",0
"1927",2023-01-28,"Department","BOQUERON","PROBABLE",0
"1928",2023-01-28,"Department","BOQUERON","TOTAL",1
"1929",2023-01-16,"Department","ITAPUA","SOSPECHOSO",2
"1930",2023-01-16,"Department","ITAPUA","CONFIRMADO",0
"1931",2023-01-16,"Department","ITAPUA","PROBABLE",0
"1932",2023-01-16,"Department","ITAPUA","TOTAL",2
"1933",2023-01-24,"Department","CAAGUAZU","SOSPECHOSO",1
"1934",2023-01-24,"Department","CAAGUAZU","CONFIRMADO",2
"1935",2023-01-24,"Department","CAAGUAZU","PROBABLE",0
"1936",2023-01-24,"Department","CAAGUAZU","TOTAL",3
"1937",2023-01-22,"Department","CAAGUAZU","SOSPECHOSO",8
"1938",2023-01-22,"Department","CAAGUAZU","CONFIRMADO",6
"1939",2023-01-22,"Department","CAAGUAZU","PROBABLE",0
"1940",2023-01-22,"Department","CAAGUAZU","TOTAL",14
"1941",2023-01-14,"Department","PARAGUARI","SOSPECHOSO",1
"1942",2023-01-14,"Department","PARAGUARI","CONFIRMADO",8
"1943",2023-01-14,"Department","PARAGUARI","PROBABLE",0
"1944",2023-01-14,"Department","PARAGUARI","TOTAL",9
"1945",2023-01-24,"Department","NEEMBUCU","SOSPECHOSO",3
"1946",2023-01-24,"Department","NEEMBUCU","CONFIRMADO",1
"1947",2023-01-24,"Department","NEEMBUCU","PROBABLE",0
"1948",2023-01-24,"Department","NEEMBUCU","TOTAL",4
"1949",2023-01-03,"Department","CORDILLERA","SOSPECHOSO",1
"1950",2023-01-03,"Department","CORDILLERA","CONFIRMADO",0
"1951",2023-01-03,"Department","CORDILLERA","PROBABLE",0
"1952",2023-01-03,"Department","CORDILLERA","TOTAL",1
"1953",2023-01-29,"Department","ALTO PARAGUAY","SOSPECHOSO",2
"1954",2023-01-29,"Department","ALTO PARAGUAY","CONFIRMADO",0
"1955",2023-01-29,"Department","ALTO PARAGUAY","PROBABLE",0
"1956",2023-01-29,"Department","ALTO PARAGUAY","TOTAL",2
"1957",2023-01-10,"Department","ALTO PARAGUAY","SOSPECHOSO",2
"1958",2023-01-10,"Department","ALTO PARAGUAY","CONFIRMADO",0
"1959",2023-01-10,"Department","ALTO PARAGUAY","PROBABLE",0
"1960",2023-01-10,"Department","ALTO PARAGUAY","TOTAL",2
"1961",2023-01-16,"Department","NEEMBUCU","SOSPECHOSO",1
"1962",2023-01-16,"Department","NEEMBUCU","CONFIRMADO",0
"1963",2023-01-16,"Department","NEEMBUCU","PROBABLE",0
"1964",2023-01-16,"Department","NEEMBUCU","TOTAL",1
"1965",2023-02-03,"Department","CONCEPCION","SOSPECHOSO",1
"1966",2023-02-03,"Department","CONCEPCION","CONFIRMADO",2
"1967",2023-02-03,"Department","CONCEPCION","PROBABLE",0
"1968",2023-02-03,"Department","CONCEPCION","TOTAL",3
"1969",2023-01-20,"Department","CONCEPCION","SOSPECHOSO",2
"1970",2023-01-20,"Department","CONCEPCION","CONFIRMADO",2
"1971",2023-01-20,"Department","CONCEPCION","PROBABLE",0
"1972",2023-01-20,"Department","CONCEPCION","TOTAL",4
"1973",2023-01-04,"Department","CORDILLERA","SOSPECHOSO",1
"1974",2023-01-04,"Department","CORDILLERA","CONFIRMADO",1
"1975",2023-01-04,"Department","CORDILLERA","PROBABLE",0
"1976",2023-01-04,"Department","CORDILLERA","TOTAL",2
"1977",2023-01-14,"Department","CANINDEYU","SOSPECHOSO",1
"1978",2023-01-14,"Department","CANINDEYU","CONFIRMADO",0
"1979",2023-01-14,"Department","CANINDEYU","PROBABLE",0
"1980",2023-01-14,"Department","CANINDEYU","TOTAL",1
"1981",2023-01-03,"Department","BOQUERON","SOSPECHOSO",1
"1982",2023-01-03,"Department","BOQUERON","CONFIRMADO",0
"1983",2023-01-03,"Department","BOQUERON","PROBABLE",0
"1984",2023-01-03,"Department","BOQUERON","TOTAL",1
"1985",2023-01-08,"Department","MISIONES","SOSPECHOSO",1
"1986",2023-01-08,"Department","MISIONES","CONFIRMADO",0
"1987",2023-01-08,"Department","MISIONES","PROBABLE",0
"1988",2023-01-08,"Department","MISIONES","TOTAL",1
"1989",2023-02-03,"Department","AMAMBAY","SOSPECHOSO",1
"1990",2023-02-03,"Department","AMAMBAY","CONFIRMADO",8
"1991",2023-02-03,"Department","AMAMBAY","PROBABLE",0
"1992",2023-02-03,"Department","AMAMBAY","TOTAL",9
"1993",2023-01-19,"Department","CAAGUAZU","SOSPECHOSO",5
"1994",2023-01-19,"Department","CAAGUAZU","CONFIRMADO",5
"1995",2023-01-19,"Department","CAAGUAZU","PROBABLE",0
"1996",2023-01-19,"Department","CAAGUAZU","TOTAL",10
"1997",2023-01-31,"Department","ALTO PARAGUAY","SOSPECHOSO",1
"1998",2023-01-31,"Department","ALTO PARAGUAY","CONFIRMADO",2
"1999",2023-01-31,"Department","ALTO PARAGUAY","PROBABLE",0
"2000",2023-01-31,"Department","ALTO PARAGUAY","TOTAL",3
"2001",2023-02-02,"Department","NEEMBUCU","SOSPECHOSO",1
"2002",2023-02-02,"Department","NEEMBUCU","CONFIRMADO",1
"2003",2023-02-02,"Department","NEEMBUCU","PROBABLE",0
"2004",2023-02-02,"Department","NEEMBUCU","TOTAL",2
"2005",2023-01-09,"Department","ITAPUA","SOSPECHOSO",1
"2006",2023-01-09,"Department","ITAPUA","CONFIRMADO",0
"2007",2023-01-09,"Department","ITAPUA","PROBABLE",0
"2008",2023-01-09,"Department","ITAPUA","TOTAL",1
"2009",2023-01-12,"Department","ALTO PARAGUAY","SOSPECHOSO",3
"2010",2023-01-12,"Department","ALTO PARAGUAY","CONFIRMADO",1
"2011",2023-01-12,"Department","ALTO PARAGUAY","PROBABLE",0
"2012",2023-01-12,"Department","ALTO PARAGUAY","TOTAL",4
"2013",2023-01-12,"Department","CANINDEYU","SOSPECHOSO",1
"2014",2023-01-12,"Department","CANINDEYU","CONFIRMADO",0
"2015",2023-01-12,"Department","CANINDEYU","PROBABLE",0
"2016",2023-01-12,"Department","CANINDEYU","TOTAL",1
"2017",2023-01-11,"Department","ALTO PARANA","SOSPECHOSO",1
"2018",2023-01-11,"Department","ALTO PARANA","CONFIRMADO",2
"2019",2023-01-11,"Department","ALTO PARANA","PROBABLE",0
"2020",2023-01-11,"Department","ALTO PARANA","TOTAL",3
"2021",2023-01-04,"Department","ITAPUA","SOSPECHOSO",2
"2022",2023-01-04,"Department","ITAPUA","CONFIRMADO",0
"2023",2023-01-04,"Department","ITAPUA","PROBABLE",0
"2024",2023-01-04,"Department","ITAPUA","TOTAL",2
"2025",2023-01-28,"Department","CONCEPCION","SOSPECHOSO",1
"2026",2023-01-28,"Department","CONCEPCION","CONFIRMADO",5
"2027",2023-01-28,"Department","CONCEPCION","PROBABLE",0
"2028",2023-01-28,"Department","CONCEPCION","TOTAL",6
"2029",2023-01-20,"Department","MISIONES","SOSPECHOSO",2
"2030",2023-01-20,"Department","MISIONES","CONFIRMADO",1
"2031",2023-01-20,"Department","MISIONES","PROBABLE",0
"2032",2023-01-20,"Department","MISIONES","TOTAL",3
"2033",2023-02-01,"Department","ITAPUA","SOSPECHOSO",1
"2034",2023-02-01,"Department","ITAPUA","CONFIRMADO",9
"2035",2023-02-01,"Department","ITAPUA","PROBABLE",0
"2036",2023-02-01,"Department","ITAPUA","TOTAL",10
"2037",2023-01-03,"Department","CAAZAPA","SOSPECHOSO",1
"2038",2023-01-03,"Department","CAAZAPA","CONFIRMADO",0
"2039",2023-01-03,"Department","CAAZAPA","PROBABLE",0
"2040",2023-01-03,"Department","CAAZAPA","TOTAL",1
"2041",2023-01-14,"Department","ITAPUA","SOSPECHOSO",1
"2042",2023-01-14,"Department","ITAPUA","CONFIRMADO",0
"2043",2023-01-14,"Department","ITAPUA","PROBABLE",0
"2044",2023-01-14,"Department","ITAPUA","TOTAL",1
"2045",2023-01-08,"Department","CAAGUAZU","SOSPECHOSO",1
"2046",2023-01-08,"Department","CAAGUAZU","CONFIRMADO",0
"2047",2023-01-08,"Department","CAAGUAZU","PROBABLE",0
"2048",2023-01-08,"Department","CAAGUAZU","TOTAL",1
"2049",2023-01-21,"Department","CAAZAPA","SOSPECHOSO",1
"2050",2023-01-21,"Department","CAAZAPA","CONFIRMADO",0
"2051",2023-01-21,"Department","CAAZAPA","PROBABLE",0
"2052",2023-01-21,"Department","CAAZAPA","TOTAL",1
"2053",2023-01-03,"Department","AMAMBAY","SOSPECHOSO",1
"2054",2023-01-03,"Department","AMAMBAY","CONFIRMADO",0
"2055",2023-01-03,"Department","AMAMBAY","PROBABLE",0
"2056",2023-01-03,"Department","AMAMBAY","TOTAL",1
"2057",2023-01-31,"Department","AMAMBAY","SOSPECHOSO",1
"2058",2023-01-31,"Department","AMAMBAY","CONFIRMADO",8
"2059",2023-01-31,"Department","AMAMBAY","PROBABLE",0
"2060",2023-01-31,"Department","AMAMBAY","TOTAL",9
"2061",2023-01-05,"Department","CAAZAPA","SOSPECHOSO",1
"2062",2023-01-05,"Department","CAAZAPA","CONFIRMADO",0
"2063",2023-01-05,"Department","CAAZAPA","PROBABLE",0
"2064",2023-01-05,"Department","CAAZAPA","TOTAL",1
"2065",2023-01-05,"Department","AMAMBAY","SOSPECHOSO",1
"2066",2023-01-05,"Department","AMAMBAY","CONFIRMADO",0
"2067",2023-01-05,"Department","AMAMBAY","PROBABLE",0
"2068",2023-01-05,"Department","AMAMBAY","TOTAL",1
"2069",2023-01-04,"Department","CAAZAPA","SOSPECHOSO",1
"2070",2023-01-04,"Department","CAAZAPA","CONFIRMADO",0
"2071",2023-01-04,"Department","CAAZAPA","PROBABLE",0
"2072",2023-01-04,"Department","CAAZAPA","TOTAL",1
"2073",2023-01-11,"Department","PARAGUARI","SOSPECHOSO",1
"2074",2023-01-11,"Department","PARAGUARI","CONFIRMADO",5
"2075",2023-01-11,"Department","PARAGUARI","PROBABLE",0
"2076",2023-01-11,"Department","PARAGUARI","TOTAL",6
"2077",2023-01-02,"Department","CAAGUAZU","SOSPECHOSO",1
"2078",2023-01-02,"Department","CAAGUAZU","CONFIRMADO",1
"2079",2023-01-02,"Department","CAAGUAZU","PROBABLE",0
"2080",2023-01-02,"Department","CAAGUAZU","TOTAL",2
"2081",2023-01-01,"Department","GUAIRA","SOSPECHOSO",1
"2082",2023-01-01,"Department","GUAIRA","CONFIRMADO",0
"2083",2023-01-01,"Department","GUAIRA","PROBABLE",0
"2084",2023-01-01,"Department","GUAIRA","TOTAL",1
"2085",2023-01-15,"Department","CAAGUAZU","SOSPECHOSO",1
"2086",2023-01-15,"Department","CAAGUAZU","CONFIRMADO",0
"2087",2023-01-15,"Department","CAAGUAZU","PROBABLE",0
"2088",2023-01-15,"Department","CAAGUAZU","TOTAL",1
"2089",2023-01-07,"Department","CANINDEYU","SOSPECHOSO",1
"2090",2023-01-07,"Department","CANINDEYU","CONFIRMADO",0
"2091",2023-01-07,"Department","CANINDEYU","PROBABLE",0
"2092",2023-01-07,"Department","CANINDEYU","TOTAL",1
"2093",2023-01-11,"Department","GUAIRA","SOSPECHOSO",2
"2094",2023-01-11,"Department","GUAIRA","CONFIRMADO",1
"2095",2023-01-11,"Department","GUAIRA","PROBABLE",0
"2096",2023-01-11,"Department","GUAIRA","TOTAL",3
"2097",2023-01-31,"Department","ITAPUA","SOSPECHOSO",1
"2098",2023-01-31,"Department","ITAPUA","CONFIRMADO",5
"2099",2023-01-31,"Department","ITAPUA","PROBABLE",0
"2100",2023-01-31,"Department","ITAPUA","TOTAL",6
"2101",2023-01-12,"Department","CAAZAPA","SOSPECHOSO",1
"2102",2023-01-12,"Department","CAAZAPA","CONFIRMADO",0
"2103",2023-01-12,"Department","CAAZAPA","PROBABLE",0
"2104",2023-01-12,"Department","CAAZAPA","TOTAL",1
"2105",2023-01-05,"Department","ALTO PARAGUAY","SOSPECHOSO",1
"2106",2023-01-05,"Department","ALTO PARAGUAY","CONFIRMADO",0
"2107",2023-01-05,"Department","ALTO PARAGUAY","PROBABLE",0
"2108",2023-01-05,"Department","ALTO PARAGUAY","TOTAL",1
"2109",2023-01-28,"Department","AMAMBAY","SOSPECHOSO",1
"2110",2023-01-28,"Department","AMAMBAY","CONFIRMADO",5
"2111",2023-01-28,"Department","AMAMBAY","PROBABLE",0
"2112",2023-01-28,"Department","AMAMBAY","TOTAL",6
"2113",2023-01-10,"Department","NEEMBUCU","SOSPECHOSO",1
"2114",2023-01-10,"Department","NEEMBUCU","CONFIRMADO",1
"2115",2023-01-10,"Department","NEEMBUCU","PROBABLE",0
"2116",2023-01-10,"Department","NEEMBUCU","TOTAL",2
"2117",2023-01-04,"Department","CANINDEYU","SOSPECHOSO",1
"2118",2023-01-04,"Department","CANINDEYU","CONFIRMADO",1
"2119",2023-01-04,"Department","CANINDEYU","PROBABLE",0
"2120",2023-01-04,"Department","CANINDEYU","TOTAL",2
"2121",2023-01-30,"Department","NEEMBUCU","SOSPECHOSO",1
"2122",2023-01-30,"Department","NEEMBUCU","CONFIRMADO",0
"2123",2023-01-30,"Department","NEEMBUCU","PROBABLE",0
"2124",2023-01-30,"Department","NEEMBUCU","TOTAL",1
"2125",2023-01-31,"Department","CAAZAPA","SOSPECHOSO",1
"2126",2023-01-31,"Department","CAAZAPA","CONFIRMADO",0
"2127",2023-01-31,"Department","CAAZAPA","PROBABLE",0
"2128",2023-01-31,"Department","CAAZAPA","TOTAL",1
"2129",2023-02-02,"Department","ALTO PARAGUAY","SOSPECHOSO",1
"2130",2023-02-02,"Department","ALTO PARAGUAY","CONFIRMADO",0
"2131",2023-02-02,"Department","ALTO PARAGUAY","PROBABLE",0
"2132",2023-02-02,"Department","ALTO PARAGUAY","TOTAL",1
"2133",2023-01-17,"Department","ALTO PARANA","SOSPECHOSO",0
"2134",2023-01-17,"Department","ALTO PARANA","CONFIRMADO",3
"2135",2023-01-17,"Department","ALTO PARANA","PROBABLE",0
"2136",2023-01-17,"Department","ALTO PARANA","TOTAL",3
"2137",2023-02-02,"Department","AMAMBAY","SOSPECHOSO",0
"2138",2023-02-02,"Department","AMAMBAY","CONFIRMADO",11
"2139",2023-02-02,"Department","AMAMBAY","PROBABLE",0
